track_track_uri,sentiment
spotify:track:5wNOm5nP4YRv2vywrgpwIq,0.9960447949841132
spotify:track:0EKH4YxisqaxUMnV2x0ZrW,0.2950042880402924
spotify:track:3MGo8vd3wIQ7PmHgj9hEdO,0.3885704572677049
spotify:track:13XifhwLU68h7Z3uCm8GLw,0.9838782142748084
spotify:track:3MK5vIP1wJqtxQOxp4d3j7,0.8879986787559677
spotify:track:0nKnz4M421QMOZyXSlw8pk,0.7468893200566277
spotify:track:0y6J7BPS6JTDkFOB7HIYPt,0.9997039362911192
spotify:track:41KIQllu3eKuD4RdLSpzX0,0.9999997946812174
spotify:track:71l93iUkmRg9jpeAgjN3LU,0.9872218459018912
spotify:track:4RCjEqGNS8xdU4nOhzDp0E,0.9999997549297032
spotify:track:1sXFe0GAwr8ml6vKTViZLP,0.9580076832940624
spotify:track:0yh8lUyxqhugZ4pngSJjFO,0.9973157899264766
spotify:track:6BAwTzs5CWWuaaOpp6mTeL,0.9870576566142087
spotify:track:7bBEDtVmP86Zli3NmBV17y,0.981200158443037
spotify:track:6Y1iE1DeplhVDUgW8QiCaS,0.9941348456013372
spotify:track:3F2UF9hqzcMIi41dmTvh4e,0.0678256867510035
spotify:track:0iTpQYzJnYgh7kIxyq8A2O,0.4609082624082
spotify:track:202QyrB6Q3Kimsr7KqJut3,0.9966034695265696
spotify:track:2qpQvKdVtxgTRu4q6xXrL7,0.9714574589127252
spotify:track:08mEHKuCfCJeRyrJ6x7smE,0.0010299656282684
spotify:track:3QYB3Ivwqh84aiuxyEjUFo,0.9898507631000516
spotify:track:13QI6bq0U8HMK7gUpAwFBK,0.5905582771322392
spotify:track:2vupkXhwL4sNCRgNu72HCZ,0.9330932714283376
spotify:track:4khStWYsg8yzAku9hgTFW9,0.9488789375910835
spotify:track:6a5xI87SEuxoeX6riFYEjM,0.549071220826574
spotify:track:1PW0MH1EwqC09G0OnnjnT4,0.6535948889170342
spotify:track:2anAr4t1wpiy2qBK9CGnyn,0.891443892937946
spotify:track:0hkxAENNrJ18AzHqync5n3,0.5545490168604037
spotify:track:0KVMFZQKf7FEkgvYQvi8KA,0.9711663050571286
spotify:track:4hOwgpdVS1x1e2NxWCmDvL,0.0002066205067056
spotify:track:5hs2nY40aeqM0mpP8SBOon,0.2916480482172048
spotify:track:3GhsBdS9ulPK3KCdwHRPhG,0.4619458946598298
spotify:track:4eVNSHRazoHgfYGv3AYFyZ,0.9435474402851672
spotify:track:52OKylOQQSETWtXncZN3L7,0.4287041043251211
spotify:track:3hyi4CYvZ3K6EqAI2ja7pl,0.9954283984102408
spotify:track:3Ex4oMC0UeAQNAG78AuVfi,0.5600924418029549
spotify:track:17q3q8wMWgYB8HoqZNNMRT,0.999122208040758
spotify:track:6R7gv0TqoBs4CFDhm5uPzr,0.9999664749408388
spotify:track:6AAWJJ0zamfEVReLLDj4BC,0.975349779496047
spotify:track:1gMxEMadnj1DIiny9wOAiT,0.4018821565409685
spotify:track:1KVU56xCG8SqaXRjf9n4Da,0.0920727006644004
spotify:track:4nZLpgrDO1O8mXI1sPNHov,0.998695228942174
spotify:track:3wKt77fHCmjWRXkmkYTxrl,0.9875458753781138
spotify:track:5pBqIndYOFIWDQPu035Etz,0.9125807795133268
spotify:track:0yegUfm5PJuspjElvwHFt8,0.0662322139519133
spotify:track:2U4FtN8jDqDKSzGpVC1iLf,0.9936014143333264
spotify:track:4fmU11hc9cNOvnD1rvddUl,0.8871124742812921
spotify:track:2H1l4JczUDbiWfQtQElB05,0.3116170605210005
spotify:track:0mDkcTvD6fK9suYR72zhs6,0.9879956936412584
spotify:track:71EHOyEOhNx1SzTebRRyng,0.9962649103227894
spotify:track:5pP3sLkAVZ03hyJ6SbsprC,0.9495330681853996
spotify:track:03AhYPRQeOqG2j54Tdg94E,0.999406961474586
spotify:track:3kdSHY9ZQIjyg4Q68YG4Qz,0.996635802867702
spotify:track:7nxvjIWrvrxRHlVgHFFbt1,0.9537406647213328
spotify:track:5Dsp18WXBOCw8Td6bFi8lf,0.9979556692894096
spotify:track:2l0O0fvf9dTcCZK0fgPTNC,0.8780836086924091
spotify:track:7svpAkwc6xaSxlbZ7V7JiS,0.8319399058264294
spotify:track:6bKHrmhfMFhlXqYR6zfPt9,0.1661705834115812
spotify:track:09ZmxJH8zykIMTsEhjT3yw,0.9953587079712326
spotify:track:69tms8bn7pYZck6hJw6X1e,0.9887247048252938
spotify:track:36cNPxDZocGVGmyQF2BR6a,0.1568740365416012
spotify:track:1lB6TCFlx4f50wdetOuGcT,0.6849051488551913
spotify:track:4tPFEWRuNQhibDQSGB2PVE,0.9903739321091798
spotify:track:2LXPIpt45CJ2dorhMNCE0F,0.0335158893180572
spotify:track:1FS4e2J4JeNZKDtcdQpUmn,0.9815103186382598
spotify:track:77VzCVHQgX613AkssBWK8M,0.9941694966716088
spotify:track:30cHDhxUqgnHq78hv5UjMx,0.8598739394722826
spotify:track:3GOO81yxm6EZLkiXLs2sx2,0.1028908798193549
spotify:track:2GTvMc0CnmT48LPTG4zhxh,0.9944726991775836
spotify:track:48VtPhyDClvvQWMia21xwH,0.9997174441720376
spotify:track:4qmTT2IkNy6vb2BPxNW8tY,0.9999993481121124
spotify:track:6Xio661Y2iL7SDKFFOG9cv,7.448360945267049e-08
spotify:track:3vUTaQZGXUTqgYWNUZiNW8,0.9820293943648728
spotify:track:01rgZI4xYSpyp4EFrdcS5E,0.993849385602704
spotify:track:7wqu4L2r2BveD3Yzdwfi2h,0.5645097855798278
spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,0.910968571656865
spotify:track:6zMuIP4BLELTkbr7n0qpyo,0.9627660859803048
spotify:track:2x5Frs6ts14U4MSLrQQlXg,0.9999988465055138
spotify:track:2QIvd2Uow99gv5kBBbtf3y,0.745174884257866
spotify:track:2gkTMvu0sq40EvgF3v9dpQ,0.0426973927291596
spotify:track:4i06BSlWZ9lkxmpyZgRT3W,0.9997395954655128
spotify:track:5EE7Ft0jwP5njgtCbcUTtK,0.6102969071658592
spotify:track:0OKa57fGBeZULZaE6snoxt,0.7619148477263755
spotify:track:1M3LdcjVPP3O5yGaNlVSfy,0.7234143939996831
spotify:track:0RWSIl4scCq0jlHUJZiLWO,0.9926018742196532
spotify:track:2Q6WpyCt5X8Ix4hPPpTsxg,0.4715434432173538
spotify:track:1vEL8XndGbyYAGvK49CzUE,0.3479146524328669
spotify:track:4qIrNr9OnHrQhpODZcmulH,0.8483102327992061
spotify:track:37vOv8JYJRsqfPAUQIfpRh,0.9185939972288836
spotify:track:4iCGSi1RonREsPtfEKYj5b,0.997875843549184
spotify:track:5qqabIl2vWzo9ApSC317sa,0.127704373071639
spotify:track:0c1gHntWjKD7QShC8s99sq,0.9475958591375688
spotify:track:7p2aGxnxFYf6VLQPEYirPO,0.9602154553224432
spotify:track:6qspW4YKycviDFjHBOaqUY,0.9999967284343518
spotify:track:3Y8Ff1nH44jFywAtpgmleZ,0.9940974139977696
spotify:track:1Jaah2tmN9Hv81A87KZ1MU,0.8429073715212655
spotify:track:4ARhdB2FzpXcko8T03YVen,0.6572957923519228
spotify:track:68ZD7M5tOBBM0N5XWRECoD,0.9384668139672648
spotify:track:6G8fblD9DbcEmaKOKDy3XL,0.9999667640494254
spotify:track:3Z9PJ6xiEGmcqo2hESEB5n,0.9999366832845497
spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,0.3048204902398797
spotify:track:3rfDfPjgHDQ1BUaSHr9xoI,0.995230021823222
spotify:track:6si71supnBUhddjR2FJc2L,0.6589628488565425
spotify:track:3XEtw7t4V5sfd2vtkp0ql7,0.9999923720386736
spotify:track:6HS5QOvhd4w3XqJMDaEWcv,0.0227631329834602
spotify:track:1OFKUn2VLafrHj7ybnap0Q,0.1298658216262691
spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.0373218469577312
spotify:track:6eE6akYdf9w2rZUOIMwSgw,0.1294074265553749
spotify:track:4Ow5x7P5NAAR1jPoskudoA,0.0046255890930559
spotify:track:12lZTPlXwUtrQuhEty6098,0.9827592823236426
spotify:track:3Xv5C02Wxlek0dmrYAM5A8,0.1964493335547406
spotify:track:3zByVQLvdXUaDTubfWkpCk,0.9910126418220256
spotify:track:07Tx168RSsUS1HqkDIOZbH,0.0300970461617454
spotify:track:1dzQoRqT5ucxXVaAhTcT0J,0.9998770036875224
spotify:track:0jDWRUbxSn8zQlwFbeLHwo,0.6753601502165468
spotify:track:0DiWol3AO6WpXZgp0goxAV,0.8638854813033346
spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,0.0017484729404596
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.9997920010132662
spotify:track:7mitXLIMCflkhZiD34uEQI,0.0004917706128192
spotify:track:6qn9YLKt13AGvpq9jfO8py,0.3492166719481951
spotify:track:0CmIALzGn4vHIHJG4n3Q4z,0.746375896484587
spotify:track:5uuJruktM9fMdN9Va0DUMl,0.515148155835005
spotify:track:5qnk7XRdHF0OLUVexVaRCp,0.9682266520931938
spotify:track:682nhC3aQtY9HwrC2P2vz4,0.6357742652073212
spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.8777690703226184
spotify:track:14CsUVcoKztExH6aSgfrfb,0.952945165390668
spotify:track:3ogtSrlbtiTamktbA0hw0E,0.2243901639355714
spotify:track:1Slwb6dOYkBlWal1PGtnNg,0.9999790372962746
spotify:track:14J3PO0VnhtcRa31r7Aj1L,0.9770882665484636
spotify:track:2qLMf6TuEC3ruGJg4SMMN6,0.5944254075720055
spotify:track:754kgU5rWscRTfvlsuEwFp,0.8565441007019559
spotify:track:5GorFaKkP2mLREQvhSblIg,0.8334152136031378
spotify:track:3Fzlg5r1IjhLk2qRw667od,0.9906888873793628
spotify:track:2yNUAnFrAJkV0eilMxeA19,0.0079844185149145
spotify:track:1qHXpsRP2gwteJCPUrc9wA,0.9992524414025372
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.0625698355878723
spotify:track:02UnamzTn2rySwzcMkq5qx,0.6158027862482462
spotify:track:27rSEMh30XdxOgQX7AKSaM,0.9080270244324644
spotify:track:4t7sDpxqkUdcYHA32s9XjQ,0.9980347267607186
spotify:track:1SLikaDhWhhhnLJC58bkFI,0.9999539051969636
spotify:track:4YjjNHtEsTX6Af4mCTupT5,0.7978070472371096
spotify:track:59tG0RUCwkbLQtJCf8xJkq,0.8920905555908469
spotify:track:5xS9hkTGfxqXyxX6wWWTt4,0.9945719774474392
spotify:track:2CEgGE6aESpnmtfiZwYlbV,0.9761182040624492
spotify:track:3bC1ahPIYt1btJzSSEyyrF,0.9955410154684152
spotify:track:3TZwjdclvWt7iPJUnMpgcs,0.9781180211239008
spotify:track:27AHAtAirQapVldIm4c9ZX,0.0007635242005886
spotify:track:6i0eXvRAbVKD1EZFrXvur8,0.5648232731756372
spotify:track:1hDYcjBSsAShpTSekSyyzC,0.8746212437827842
spotify:track:2bEvCSQQha48I5ZQUCvLzP,0.1304842813803739
spotify:track:5HuqzFfq2ulY1iBAW5CxLe,0.9955252848263436
spotify:track:3x2YIvkLcxvZQsA5x6xyIR,0.952704874978164
spotify:track:6YUTL4dYpB9xZO5qExPf05,0.1954200569779168
spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.7112821621965252
spotify:track:7fYbFYt7X4FZvuJJC90EX0,0.6372706852699115
spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.999886789667142
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.0001838643126906
spotify:track:4SDywo3ykB2PEthjXvo1UP,0.1098706310854825
spotify:track:229SqGbacrLSBfb9XfJczF,0.9039463891915682
spotify:track:1hWQvA6oGVJ2mAVsZ59AaV,0.0201984770480335
spotify:track:56SkdBKyR2zOkjk6wVFI9s,0.9980282308738048
spotify:track:6xy6jNeNTYwjnKTDzMyHw2,0.2658427037421351
spotify:track:0rK3iUuoyQp6QReDPzwlYD,0.998603582169052
spotify:track:2k5lMt43DRIoEZPuswnULH,0.6854071323222708
spotify:track:3gN4UFoOnRHlMl3K4kU5zG,0.0427604011819231
spotify:track:37gYTPAIfSk7igC3cpf7BL,0.5386925901581101
spotify:track:1xpd5XqLsrQDBa81ON2kOb,0.1436063605795543
spotify:track:4g3Ax56IslQkI6XVfYKVc5,0.9216668798251296
spotify:track:4VrWlk8IQxevMvERoX08iC,0.9842067859784458
spotify:track:6kwAbEjseqBob48jCus7Sz,0.091418943861579
spotify:track:0GOFjHM4255TjilQwVhauV,0.9687215655875347
spotify:track:3BagxjtKfR4fP85ePlUTDn,0.9985868083309948
spotify:track:34i4yxPrHWquuR4kjiivFO,0.9965037696242496
spotify:track:0UE0RhnRaEYsiYgXpyLoZc,0.972306564695254
spotify:track:38tpcZDofjtDNunMm5w1EU,0.9019377634697492
spotify:track:7urOj7zwJa2rG5eWc7Nz4W,0.006172666661261
spotify:track:7ol59kVwq3DQyyjKZ2DRzy,0.9997321703473088
spotify:track:6bpBsotzL05UzS1rHsIqk8,0.1489664311967141
spotify:track:4SlGszCL8Kxamm9ngmA1tJ,0.9999558738807224
spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,0.9999999999059108
spotify:track:4B1Gq9foMAhAgkAaLTSaTl,0.5869180637845692
spotify:track:2WQn7Yvs728KZmmY6tgWqH,0.8735384078191826
spotify:track:33wIYOxUVvm1AahfX3e5aC,0.6415097931409472
spotify:track:57awyWlR4Itwb2DFIFmd9i,0.979214814383799
spotify:track:1EqLuIHIWIoFt1xAFXGZSC,0.6460570503386728
spotify:track:3kxfsdsCpFgN412fpnW85Y,0.6340065881578318
spotify:track:3zgs1f6Tj0mn29qTXJuhSY,0.8598527149222532
spotify:track:197GCAEeZKnKK7jepxfkr3,0.9906086340363228
spotify:track:5JZdu2fK7qvJgg0DfVmJe5,0.2038236941979089
spotify:track:3CvHIZRmspOwwcTk1lXkPI,0.8016982420882569
spotify:track:03WuFsWpkytZ6c5iidS8Im,0.4272131226148941
spotify:track:41yIvlFgvGwxq8qTqAR7eG,0.8444632157688473
spotify:track:3aWPdd6U1xbsIEGEpUaPyQ,0.9047838128908776
spotify:track:41OmOCUlaG3xcfLr1Di3di,0.4117827056850606
spotify:track:00cSN1TMyHZErfyJbLMB05,0.9876774655132694
spotify:track:5V3hSY2IaNgsQLuG4MbfXL,0.9379567243399072
spotify:track:5hmjpbBTy8TxV9wDKifSub,0.9630773249027704
spotify:track:79kGTUTQNIwnOr3Zck04vB,0.9789927439038172
spotify:track:7e0agBdgTU6r9hPM3rb9FY,0.7278631853471765
spotify:track:5IzsN9YiN576rmX3fgDgXl,0.0481555359517056
spotify:track:6Gf9L0RePGpCHaFIXCMZN4,0.8016982420882569
spotify:track:1BltsyC5W3SAABdxyrDXwi,0.9634904068913942
spotify:track:4wBzcbZPAkMC6gpKsr84a9,0.9962395537906148
spotify:track:2H881m3JRA8lpuuwaQL6zy,0.955524778445568
spotify:track:5efuBeQd7Y2Q2kXOeiMpRo,0.4142437075390093
spotify:track:67M8Sg4R7bEidOf0cag0Ld,0.899713748436139
spotify:track:0B3x40yF0GalVYyje2jMLG,0.9919668792956176
spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.017329682267397
spotify:track:3ketLARvge2nsOPpQdJ1gQ,0.968725385816492
spotify:track:1MoDk4XDqdX25GXaRfXY2O,0.8675146300916775
spotify:track:5atlAt28h9xM5wxPspr5MU,0.8427395215638508
spotify:track:2XTkpF9T2PKvcLgamGJGx1,0.9773168552664736
spotify:track:2PGaYCles9SXXCjYOcjyfk,0.9970337039668096
spotify:track:5xoUgPXbMNUmoHU0Enwtwq,0.6253907781694574
spotify:track:6oXUzxFOfdXbD8ivAfAraN,0.9999877784696848
spotify:track:3omXshBamrREltcf24gYDC,0.1620792747787081
spotify:track:2kP1ujXHn0mNqFbiT3zob8,0.7994448531847117
spotify:track:3dEFa9KjOLEZl980ctEEv1,0.1045366407734791
spotify:track:5cm47Nc1MWBVIkRFaXxvHY,0.9017553607002196
spotify:track:5TGYo4MrNKqIvJqgx134py,0.5121953154967993
spotify:track:7IWu3uIUIYIeafzwv582Ho,0.9795748358947188
spotify:track:0PAlrNkCRRHv7hShF5s7Rr,0.995159872667398
spotify:track:35weSxL477aChs1wx7oZS5,0.9696181318607234
spotify:track:6mORGLOz79w6VsCRLWYYuK,0.8766189852742132
spotify:track:5V1AHQugSTASVez5ffJtFo,0.9594785678886542
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0018971079716872
spotify:track:0GO8y8jQk1PkHzS31d699N,0.9469367332944444
spotify:track:3H7sv3Krffn15BufUuXzf3,0.7747120162270396
spotify:track:4DRBaZ760gyk7LWnaJFqsJ,0.596938818131901
spotify:track:0q6LuUqGLUiCPP1cbdwFs3,0.9065399814593252
spotify:track:5dKBaysNJtfpyNTRa5lqDb,0.9975494323050812
spotify:track:4joiWvli4qJVEW6qZV2i2J,0.9202451848899732
spotify:track:2RlgNHKcydI9sayD2Df2xp,0.9994760892270892
spotify:track:4duRCqphyoANSfH8oUl6c2,0.9999525162846332
spotify:track:1YLJVmuzeM2YSUkCCaTNUB,0.9886222089512522
spotify:track:4hAhyE1iL07EIUJnqw2bsV,0.7998508279900994
spotify:track:1vYew137WJ69SFp9oez3xm,0.9919926606988893
spotify:track:1e0hllQ23AG0QGFgezgLOq,0.6338453698888563
spotify:track:5yc59J3MR3tVDPTOgwgRI5,0.9697225228077306
spotify:track:3oP2vxUR2bjFCrU9YolGnM,0.9893081086124644
spotify:track:7DD7eSuYSC5xk2ArU62esN,0.8083400047930636
spotify:track:7uEcCGtM1FBBGIhPozhJjv,0.9428269835595096
spotify:track:3UDmHZcBTQp8Iu8droNtUl,0.9938667161181052
spotify:track:2Tuc96S4JToUiQSLW3aMec,0.997932419641026
spotify:track:3ReFBi6pcCj7IOeb2bsMgV,0.4370005201187153
spotify:track:6uvT4Di9ZRBw5cbexZJDts,0.9999856909785072
spotify:track:17Vry8h1fUTYg8NL6pHhem,0.4426498135040262
spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,0.9823627360637588
spotify:track:2LbOTztU3giUjjYmgtKgj3,0.0401007096821188
spotify:track:0nJzekxLI0x35YtKg0FdZ2,0.9192375829037196
spotify:track:391R7sGZ4SX7qPdpAsfiGW,0.9999998761659556
spotify:track:1kRlt3v0NI6OLhyMkZZAee,0.9480202273585044
spotify:track:24Nt4OalWDICkEKVy81X6k,0.9983105690116924
spotify:track:0ToT7hkqQq1L91VtznrmGX,0.4936876076976139
spotify:track:2VN8jqhBgwIsU849PKxCfE,0.9959967440493694
spotify:track:3IFcgzuNTeAGyReULkmYFj,0.9239292936054588
spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,0.993222425105148
spotify:track:58e5NT8x76aW7vfg2HxIpi,0.2488375597088178
spotify:track:3otZLoLcx2d74hx8RaHXh6,0.9887048035514132
spotify:track:12TE7Vt592RcM1G3EaaZ0f,0.9990337354221168
spotify:track:5C6uh95eAL0RBTSGXKQwvk,0.3828126941664764
spotify:track:1vBpwxsLVwaR4evBIaFmqD,0.0284493995072966
spotify:track:08zJpaUQVi9FrKv2e32Bah,0.9902593232292412
spotify:track:4NTWZqvfQTlOMitlVn6tew,0.9999992067512434
spotify:track:3NJG6vMH1ZsectZkocMEm0,0.3586977566720302
spotify:track:1jrR0rsFRSWR2CHJLL2TrR,0.0784537196455745
spotify:track:7KOlJ92bu51cltsD9KU5I7,0.0743852913107794
spotify:track:2bjwRfXMk4uRgOD9IBYl9h,0.9983667492984164
spotify:track:0URaKGzNTtzKRtsJN1RkA9,0.9999999751435372
spotify:track:3pXF1nA74528Edde4of9CC,0.9948331704834048
spotify:track:1uDjaezEbalGyGnuH80zDK,0.999955701710221
spotify:track:17AS0y6FnHdYImAPUydAJg,0.9961937919911006
spotify:track:29gsi1zZrZxdStACmTQB0Z,0.0244807358816648
spotify:track:1V8c3uV6p7uTsfQof5oRXg,0.7217272647384438
spotify:track:7rdjfrTBMNt3KaaGvSv3YG,0.0608332251752369
spotify:track:2p4p9YGwmJIdf5IA9sSWhm,0.0443822025356581
spotify:track:1ec64Z9X5poSYPT4N1QNm6,0.9999997204031366
spotify:track:2771LMNxwf62FTAdpJMQfM,4.091965576001653e-07
spotify:track:5yuShbu70mtHXY0yLzCQLQ,0.2057424188083942
spotify:track:6ndmKwWqMozN2tcZqzCX4K,0.0002567068201678
spotify:track:51LIqkda3pTeECZUhMnool,0.912429014292181
spotify:track:3TKt9EoDMmKvNYpk1e6GkI,0.59488031365225
spotify:track:16xIGOpadMacj7UtG7ZhS8,0.9992106878394974
spotify:track:6fk567SvbMii33m3oUUHNu,0.998876976548554
spotify:track:1Ihp93uWHbtsRouFBrOY4V,0.852370815687774
spotify:track:34oWbFBfGEElvgO0a5c9V4,7.264877237018774e-06
spotify:track:3AMnOVxEHUgVrythGgqPhI,0.0794585487832821
spotify:track:1yxgsra98r3qAtxqiGZPiX,0.0318912145022694
spotify:track:3CEyM9wliTj7TeuuG84KZU,0.4618580760507468
spotify:track:3muBQDekYAg7jm6hDu6R0Z,0.5531413266033419
spotify:track:6LxSe8YmdPxy095Ux6znaQ,0.1036822561913289
spotify:track:6v2eEC9Nr9POe5xPUm8361,0.9993166520177892
spotify:track:09GCuO9yQH5R1E8HYknrV8,0.0016415235026558
spotify:track:2RUuKIHFHjk41E7YsJ9HNP,0.986103025266952
spotify:track:5uqphUYsR45kPYplrYSAQh,3.835412491072298e-06
spotify:track:34j0oTMqyoEPJdtnCZS5vD,0.0472015003568877
spotify:track:59oP06RoBps6bvbvSQ1Zee,0.9991106264721934
spotify:track:2pwnEzgIzYL4AOw4ousjkB,0.9989633455424208
spotify:track:4c1BAfuPGZSun6aAvmmoHs,0.1547879300068088
spotify:track:1oMVxUgyxXqtCR35sNl8KM,0.995965354779797
spotify:track:5uIeRAC9O1ZXPQEEqpPVLL,0.8030120859905009
spotify:track:4bNKvePgcSeo9eQM2yIbVE,0.9972109356831256
spotify:track:6xxkyxprEd4B9a28yrhsyR,0.66734722749521
spotify:track:3WS7spXVlbeC5kjePmHMQW,0.7340561631260192
spotify:track:0tNuJpBgtE65diL6Q8Q7fI,0.188200048197507
spotify:track:5ufZfQkk1FFbFARFL3VH5U,0.7313851593294304
spotify:track:57kozn0j4DL3toKrqKQY0U,0.0151834630404903
spotify:track:0KB8A2jnZKT6aXvOzhKlCo,0.6566632267209014
spotify:track:3mT1AONeTJDi1k8vH8pA2L,0.9996566691652315
spotify:track:6PZDPg3dZgJkNL6nVMUB4b,0.0611928978570956
spotify:track:682cnKvTcXg59UvQUic4t2,0.882367231574181
spotify:track:6oDzrk6RkZ9p2Py7ioozJN,0.0088755052493689
spotify:track:7HyvbdOddwXEGzKoLNxhKG,0.3874429095795374
